"문화재번호","문화재명","문화재명(한자)","문화재명(영문)","자치단체코드","자치단체명칭","gps 경도","gps 위도","소재지/보관장소","소재지(도로명)","문화재분야","제작자","제작연대","재료/재질","재료/재질 상세","구조/형식","수량/면적","규격/크기","규모","보호대상","부속시설물","안내판기재내용","문화재개요","문화재현황","특징/특성","보수이력","신청번호","신청분류코드","신청분류명칭","지정번호","지정구분코드","지정구분명칭","지정일","지정해제일","지정사유","지정해제사유","지정여부","지정번호하위","해제/취소구분","종목코드","종목명칭","국가유산번호","동산구분","분류(항일독립 등)","종교","소유구분","관리자구분","처리상태코드","처리상태명","취득경위","확인사유","비고"
"SE2019CM00109","승동교회","勝洞敎會","","SE023","종로구","126.986070069","37.5716309604","서울특별시 종로구 인사동 137 승동교회 ","서울특별시 종로구 인사동길 7-1(인사동) ","","","조선 고종(1899)","CA8017","","교회","건물 1棟, 토지 741.2㎡","지상 2층/지하 1층","","","","승동교회 勝洞敎會  지정번호 : 서울특별시 유형문화재 제130호 / 시대 : 1912년 소재지 : 서울특별시 종로구 인사동 137번지  이 건물은 1893년 미국선교사 새뮤얼 무어 목사가 설립한 승동교회의 교회당으로 1910년에 짓기 시작하여 1912년에 완성되었다. 붉은 벽돌을 이용한 양옥 건물인 이 교회당은 동적인 구조를 갖춘 초기 개신교 교회당의 대표적인 건물로 그 규모가 웅장하다. 건물 1층 방들의 벽이 2층의 넓은 예배실 공간과 바닥을 받쳐 주는 벽돌조 건축의 전형적인 방식을 채택하고 있다. 1919년 3?1운동 당시 전국의 학생대표들이 이 교회에 모여 태극기와 독립선언문을 나누어 주고 만세운동을 전개하였다. 승동교회는 한국 교회의 성장에 중요한 역할을 하였고 역사적으로 중요한 종교적 행사가 이곳에서 많이 열렸다. 수리와 증축이 거듭되면서 건물의 외벽에 구조적 결함이 생겨, 외관을 훼손하지 않는 범위 내에서 철골로 보강하여 안전하게 복원하였다. 건물의 벽체와 창호 주변, 지붕과 바닥 틀 등은 20세기 초 서양식 건축기술의 정착 과정을 살펴볼 수 있는 귀중한 자료다.","1899년 지어진 2층 예배당으로 19세기 말에 지어진 초기 개신교 교회당의 대표적인 사례이다. 벽돌로 지어진 이 건물은 여러 차례 부분적으로 수리하고 고쳐 지어졌으나 건물의 기본적인 형태나 구조는 변함이 없으며 그 보존상태도 매우 좋다.","","","","","","","130","LOC","시지정","20010406","","","","Y","","","LW3010","유형문화유산","2111101300000","부동산","항일독립","개신교","CA9004","CA9004","DSGPS7010","기지정 문화재 등록완료","","",""
"SE2019CM00110","동아일보사옥","東亞日報舍屋","","SE023","종로구","126.977696","37.569836","서울특별시 종로구 세종로 139-8 일민미술관 ","서울특별시 종로구 세종대로 152(세종로) ","","","일제강점기(1926)","CA8017","","사회문화시설","건물 1棟, 토지 657.8㎡","지상6층/지하1층","","","","동아일보 사옥 東亞日報舍屋 지정번호 : 서울특별시 유형문화재 / 시대 : 1926년 소재지 : 서울특별시 종로구 세종로 139번지   서울 종로구 화동의 옛 중앙학교 교사를 빌려 1920년 4월 1일 창간한 동아일보사가 1926년 12월 전용사옥으로 지은 건물이다. 국내에서 가장 오래된 언론사 건물로서 1992년까지 이곳에서 신문을 발행하였다. 준공 당시에는 지하 1층, 지상 3층으로 철근콘트리트와 벽돌구조이며 외벽에는 석재와 타일을 붙였고 인조석도 부분적으로 사용하였다.   현관 위에서 옥탑까지 수직으로 이어져 있는 내민창이 특징인데 이는 1920년대에 세계적으로 유행하던 모더니즘 디자인으로 옮아가는 당시의 디자인 경향의 단계를 보여주고 있다.   1963년 4월 이 건물에서 동아방송이 개국하기도 하였으며 몇 차례 증개축을 거쳐 1968년 지상 6층으로 확장되었다. 충정로로 사옥을 옮긴 후 1996년부터 일민미술관으로 사용하고 있다. 2001년 큰 규모의 보수 및 증축공사를 하여 내부 모습은 많이 달라졌으나 외관과 내부공간의 일부는 원형대로 보존되어 있어 1920년대 건축양식과 건축재료의 유구를 살펴볼 수 있으며 광화문 네거리의 근대시기 모습을 전해주는 유일한 건물이다.","서울 종로구 화동의 옛 중앙학교 교사를 빌려 1920년 4월 1일 창간한 동아일보사가 1926년 12월 전용사옥으로 지은 건물이다. 국내에서 가장 오래된 언론사 건물로서 1992년까지 이곳에서 신문을 발행하였다. 준공 당시에는 지하 1층, 지상 3층으로 철근콘크리트와 벽돌구조이며 외벽에는 석재와 타일을 붙였고 인조석도 부분적으로 사용하였다. 현관 위에서 옥탑까지 수직으로 이어져 있는 내민창이 특징인데 이는 1920년대에 세계적으로 유행하던 모더니즘 디자인으로 옮아가는 당시의 디자인 경향의 단계를 보여주고 있다.1963년 4월 이 건물에서 동아방송이 개국하기도 하였으며 몇 차례 증개축을 거쳐 1968년 지상 6층으로 확장되었다. 충정로로 사옥을 옮긴 후 1996년부터 일민미술관으로 사용하고 있다. 2001년 큰 규모의 보수 및 증축공사를 하여 내부 모습은 많이 달라졌으나 외관과 내부공간의 일부는 원형대로 보존되어 있어 1920년대 건축양식과 건축재료의 유구를 살펴볼 수 있으며 광화문 네거리의 근대시기 모습을 전해주는 유일한 건물이다.","","","","","","","131","LOC","시지정","20010406","","","","Y","","","LW3010","유형문화유산","2111101310000","부동산","","비종교","CA9004","CA9004","DSGPS7010","기지정 문화재 등록완료","","",""
"SE2019CM00111","미국공사관","美國公使館","","SE024","중구","126.9729531","37.5668424","서울특별시 중구 정동 10-1 미국대사관 ","서울특별시 중구 덕수궁길 83(정동) ","","","조선 고종(1883)","CA8017","","외교","건물 1棟","","","","","이 건물은 1883년부터 1905년까지 미국공사관으로 사용되었던 우리나라 최초의 외국 공사관이다. 1883년에 지어진 전면 4칸 규모의 한옥을 사들인 이후 4차례 증축하여 현재와 같은 모습이 되었다. 이 건물의 증축된 부분은 각 시기별로 사용된 벽돌의 크기가 다른 것이 특징이다. 특히 전면으로 꺾여 나온 부분은 1890년대에 붉은 벽돌로 증축된 것인데, 여기에 사용된 벽돌은 붉은 벽돌을 사용한 건축기법의 초기 모습을 보여준다. 실내에는 공사관 업무를 위한 큰 거실이 있고 그 주변에 부속실들이 있다. 의자식 생활에 맞게 서구식으로 꾸며진 거실에는 팔각형의 장식천장이 눈길을 끈다. 후면에는 돌을 쌓아 만든 금고실이 있는데. 화강석으로 만든 이 곳의 둥근천장은 당시에 활동한 중국인 기술자가 만든 것으로 추정된다. 이 건물은 근대 외교의 중심지였던 정동에 세워진 외국 공사관 가운데 자기 나라의 건축 양식을 따르지 않고 한옥을 사용한 드문 예로 현재까지 주한미대사관저의 부속 건물로 사용되고 있다.","종로구 세종로에 위치한 구미국공사관이다. 미국공사관이 설치되는 1883년 이전에 지어진 것으로 추정되는 이 건물은 처음에는 전통한옥으로 지어졌다가 1900년 경에 부분적으로 고쳐 지어졌고 내부도 개조되었다. 그 후 행랑 부분이 만들어져 현재의 모습을 갖추게 되었다. 1883년 당시의 모습이 상당 부분 남아 있고 서울에 세워진 최초의 외국공사관 건물이라는 점에 의의가 있다.","","","","","","","132","LOC","시지정","20010406","","","","Y","","","LW3010","유형문화유산","2111101320000","부동산","목조","비종교","CA9007","CA9007","DSGPS7010","기지정 문화재 등록완료","","",""
"SE2019CM00112","사현사 석불좌상","沙峴寺 石佛坐像","","SE023","종로구","126.982017","37.574494","서울특별시 종로구 견지동 46-1 조계사 ","서울특별시 종로구 우정국로 55(견지동) ","","","조선시대","CA8017","","불상","1軀","높이1.29m/폭 0.72m","","","","","서울 은평구 사현사에 있는 석불좌상으로, 원래는 홍제동에 있던 사현사에 있던 것을 사현사가 옮겨감에 따라 석불좌상도 함께 옮겨진 것이다. 사현사는 고려 정종 11년(1045)에 창건되었다. 미륵석불로 생각되는 이 석불좌상은 갸름한 얼굴을 하고 있으며 오른손은 들고 있고 왼손은 무릎 위에 올려 놓은 모습이다. 결가부좌한 자세를 하고 있으며, 상체가 길게 표현된데 비해 하체는 무릎이 짧고 평면적이다. 이러한 모습은 조선 전기의 불상에서 주로 나타나는 것으로 이 석조여래좌상은 조선 전기 불상연구에 귀중한 자료이다.","","","","","","","133","LOC","시지정","20010510","","","","Y","","","LW3010","유형문화유산","2111101330000","동산","","불교","CA9004","CA9004","DSGPS7010","기지정 문화재 등록완료","","",""
"SE2019CM00262","사복시 살곶이 목장지도","司僕寺箭串牧場圖","","SE011","동대문구","127.0590167","37.583923","서울특별시 동대문구 전농동 694 서울시립대학교 ","서울특별시 동대문구 서울시립대로 163(전농동) ","","","1789~1802","CA8017","","지리","1점","","","","","","사복시는 조선시대 병조에 소속된 기관으로 말 사육 및 전국의 목장, 왕의 가마 등을 관장하는 기구로서, 이 지도는 사복시가 관장하던 성동구 일대의 살곶이 목장을 그린 지도로, 제작시기는 1789년에서 1802년 사이로 추정된다. 이 지도는 살곶이 목장의 전반적인 상황에 대해 상당히 자세한 정보를 수록하고 있으며, 현전 자료가 희소하고 마정사 연구에 자료적 가치가 높다.","","","","","","","295","LOC","시지정","20100211","","","","Y","","","LW3010","유형문화유산","2111102950000","동산","","비종교","CA9002","CA9002","DSGPS7010","기지정 문화재 등록완료","","",""
"SE2019CM00263","수선전도","首善全圖","","SE014","서대문구","126.9384179","37.5655342","서울특별시 서대문구 신촌동 134 연세대학교 ","서울특별시 서대문구 연세로 50(신촌동) ","","","1892년경","CA8017","","지리","1점","","","","","","김정호의 수선전도를 기초로 펜으로 필사한 지도로, 1892년 경에 제작되었으며 미국인 선교사들이 사용했던 것으로 추정된다. 현전하는 한글본 한양지도가 희소하고, 구한말 한양의 지명을 구체적으로 알 수 있는 등, 지도학사적&amp;#8228;어문학적으로 가치가 있다.","","","","","","","296","LOC","시지정","20100211","","","","Y","","","LW3010","유형문화유산","2111102960000","동산","","비종교","CA9004","CA9004","DSGPS7010","기지정 문화재 등록완료","","",""
"SE2019CM00264","도성대지도","都城大地圖","","SE023","종로구","126.9793579","37.5729503","서울특별시 종로구 신문로2가 2-1 서울역사박물관 ","서울특별시 종로구 새문안로 55(신문로2가) ","","","1753~1764","CA8017","","지리","1점","","","","","","현존하는 도성도 중에서 가장 규모가 크며, 18세기 서울의 모습을 진경산수화풍으로 실감나게 그린 지도로 한양의 52방과 329계의 위치를 정확히 파악하여 기록하고 있고, 도성의 모든 중요한 내용들이 지도 속에 총망라되어 있으며, 18세기 서울의 모습을 정교하고 섬세하게 잘 표현하였다.","","","","","","","297","LOC","시지정","20100211","","","","Y","","","LW3010","유형문화유산","2111102970000","동산","","비종교","CA9002","CA9002","DSGPS7010","기지정 문화재 등록완료","","",""
"SE2019CM00265","수선총도","首善總圖","","SE023","종로구","126.9793579","37.5729503","서울특별시 종로구 신문로2가 2-1 서울역사박물관 ","서울특별시 종로구 새문안로 55(신문로2가) ","","","1824~1870","CA8017","","지리","1점","","","","","","수선총도는 김정호의 수선전도와 비숫한 시기의 서울지도로, 수선전도보다 현전하는 사례가 적고, 내용면에서도 정확하고 다양한 정보를 담고 있으며, 조선시대 시전(市廛)이 표시된 유일한 지도이다.","","","","","","","298","LOC","시지정","20100211","","","","Y","","","LW3010","유형문화유산","2111102980000","동산","","비종교","CA9002","CA9002","DSGPS7010","기지정 문화재 등록완료","","",""
"SE2019CM00266","망우동지","忘憂洞誌","","SE023","종로구","126.9793579","37.5729503","서울특별시 종로구 신문로2가 2-1 서울역사박물관 ","서울특별시 종로구 새문안로 55(신문로2가) ","","","1760년","CA8017","","지리","1책","","","","","","망우동지는 서울특별시 중랑구 망우동에 관한 인문지리서로, 조선시대 지리지가 군현별로 편찬되는 것이 일반적인데 비해, 이 지리지는 동 단위로 편찬되었다는 특징이 있다. 내용상으로도 동계, 동규, 향약, 선생안, 선배비장 등 지방의 특수 사정을 상세히 기록하여, 조선 시대 지방사 연구의 귀중한 자료가 되고 현전사례가 매우 드물다.","","","","","","","299","LOC","시지정","20100211","","","","Y","","","LW3010","유형문화유산","2111102990000","동산","","비종교","CA9002","CA9002","DSGPS7010","기지정 문화재 등록완료","","",""
"SE2019CM00267","훈도방주자동지","薰陶坊鑄字洞誌","","SE023","종로구","126.9793579","37.5729503","서울특별시 종로구 신문로2가 2-1 서울역사박물관 ","서울특별시 종로구 새문안로 55(신문로2가) ","","","1621년","CA8017","","지리","1책","","","","","","훈도방주자동지는 조선조 한성부 훈도방에 위치했던 주자동의 동지로, 1621년(광해군 13) 목판으로 간행되었으며, 17세기 주자동의 사회상을 잘 알 수 있고, 현전사례가 매우 드물다.","","","","","","","300","LOC","시지정","20100211","","","","Y","","","LW3010","유형문화유산","2111103000000","동산","","비종교","CA9002","CA9002","DSGPS7010","기지정 문화재 등록완료","","",""
"SE2019CM00268","북한지","北漢誌","","SE023","종로구","126.9793579","37.5729503","서울특별시 종로구 신문로2가 2-1 서울역사박물관 ","서울특별시 종로구 새문안로 55(신문로2가) ","","","","CA8017","","지리","1책","","","","","","북한지는 북한산성의 수축을 총 지휘한 성능이 산성의 수축 과정과 수축 내용을 상세히 기록한 목판본 지리지로, 북한산성이 6개월이라는 단기간에 완성된 당시의 상황을 잘 알 수 있으며, 앞에 수록된 북한도(北漢圖)는 북한산성의 규모를 짐작하고 복원하는데 귀중한 자료이다.","","","","","","","301","LOC","시지정","20100211","","","","Y","","","LW3010","유형문화유산","2111103010000","동산","","비종교","CA9002","CA9002","DSGPS7010","기지정 문화재 등록완료","","",""
