gu	dong_tokens	name	address	category	lat	lon	url
성북구	안암동5가	삼국유사 권3~5	서울특별시 성북구 안암로 145(안암동5가)	보물	37.58991	127.031812	https://map.naver.com/p/search/%EC%82%BC%EA%B5%AD%EC%9C%A0%EC%82%AC%20%EA%B6%8C3~5%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EC%95%88%EC%95%94%EB%A1%9C%20145%28%EC%95%88%EC%95%94%EB%8F%995%EA%B0%80%29
용산구	용산동6가	숙신옹주 가옥허여문기	서울특별시 용산구 서빙고로 137(용산동6가)	보물	37.524087	126.980388	https://map.naver.com/p/search/%EC%88%99%EC%8B%A0%EC%98%B9%EC%A3%BC%20%EA%B0%80%EC%98%A5%ED%97%88%EC%97%AC%EB%AC%B8%EA%B8%B0%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
종로구	원서동	서울 원서동 고희동 가옥	서울특별시 종로구 창덕궁5길 40(원서동)	국가등록유산	37.583139	126.988958	https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%20%EC%9B%90%EC%84%9C%EB%8F%99%20%EA%B3%A0%ED%9D%AC%EB%8F%99%20%EA%B0%80%EC%98%A5%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%B0%BD%EB%8D%95%EA%B6%815%EA%B8%B8%2040%28%EC%9B%90%EC%84%9C%EB%8F%99%29
종로구	계동	서울 계동 배렴 가옥	서울특별시 종로구 계동길 89(계동)	국가등록유산	37.581295	126.986669	https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%20%EA%B3%84%EB%8F%99%20%EB%B0%B0%EB%A0%B4%20%EA%B0%80%EC%98%A5%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EA%B3%84%EB%8F%99%EA%B8%B8%2089%28%EA%B3%84%EB%8F%99%29
용산구	용산동6가	청자 상감모란국화문 참외모양 병	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EC%B2%AD%EC%9E%90%20%EC%83%81%EA%B0%90%EB%AA%A8%EB%9E%80%EA%B5%AD%ED%99%94%EB%AC%B8%20%EC%B0%B8%EC%99%B8%EB%AA%A8%EC%96%91%20%EB%B3%91%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
용산구	용산동6가	전 원주 흥법사지 염거화상탑	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EC%A0%84%20%EC%9B%90%EC%A3%BC%20%ED%9D%A5%EB%B2%95%EC%82%AC%EC%A7%80%20%EC%97%BC%EA%B1%B0%ED%99%94%EC%83%81%ED%83%91%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
용산구	용산동6가	이제현 초상	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EC%9D%B4%EC%A0%9C%ED%98%84%20%EC%B4%88%EC%83%81%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
용산구	용산동6가	청자 상감당초문 완	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EC%B2%AD%EC%9E%90%20%EC%83%81%EA%B0%90%EB%8B%B9%EC%B4%88%EB%AC%B8%20%EC%99%84%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
용산구	용산동6가	청자 상감모란문 표주박모양 주전자	서울특별시 용산구 서빙고로 137(용산동6가)	국보	37.524087	126.980388	https://map.naver.com/p/search/%EC%B2%AD%EC%9E%90%20%EC%83%81%EA%B0%90%EB%AA%A8%EB%9E%80%EB%AC%B8%20%ED%91%9C%EC%A3%BC%EB%B0%95%EB%AA%A8%EC%96%91%20%EC%A3%BC%EC%A0%84%EC%9E%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%84%9C%EB%B9%99%EA%B3%A0%EB%A1%9C%20137%28%EC%9A%A9%EC%82%B0%EB%8F%996%EA%B0%80%29
강서구	마곡동	서울 구 양천수리조합 배수펌프장	서울특별시 강서구 양천로 282(마곡동)	국가등록유산	37.571538	126.834929	https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%20%EA%B5%AC%20%EC%96%91%EC%B2%9C%EC%88%98%EB%A6%AC%EC%A1%B0%ED%95%A9%20%EB%B0%B0%EC%88%98%ED%8E%8C%ED%94%84%EC%9E%A5%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EC%84%9C%EA%B5%AC%20%EC%96%91%EC%B2%9C%EB%A1%9C%20282%28%EB%A7%88%EA%B3%A1%EB%8F%99%29
